player_id,name,firstname,lastname,photo,dob,age,nationality,height,weight,position,current_team,team_id,team_logo,last_season,kit_number
171,K. Walker-Peters,Kyle Leonardus,Walker-Peters,https://media.api-sports.io/football/players/171.png,1997-04-13,28.0,England,173.0,62.0,Defender,West Ham,48,https://media.api-sports.io/football/teams/48.png,2025,2.0
68127,K. Watts,Kelland John William James,Watts,https://media.api-sports.io/football/players/68127.png,1999-11-03,26.0,England,192.0,75.0,Defender,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2023,
312260,K. Young,Kadan,Young,https://media.api-sports.io/football/players/312260.png,2006-01-19,19.0,England,176.0,67.0,Attacker,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2024,
2726,K. Zouma,Kurt Happy,Zouma,https://media.api-sports.io/football/players/2726.png,1994-10-27,31.0,France,190.0,96.0,Defender,West Ham,48,https://media.api-sports.io/football/teams/48.png,2024,
2778,K. Ịheanachọ,Kelechi Promise,Ịheanachọ,https://media.api-sports.io/football/players/2778.png,1996-10-03,29.0,Nigeria,185.0,82.0,Attacker,Leicester,46,https://media.api-sports.io/football/teams/46.png,2024,
286764,Kaide Gordon,Kaide,Gordon,https://media.api-sports.io/football/players/286764.png,2004-10-05,21.0,England,173.0,70.0,Attacker,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,49.0
334042,Kaiden Wilson,Kaiden Carlton Anthony,Wilson,https://media.api-sports.io/football/players/334042.png,2005-09-02,20.0,England,191.0,80.0,Defender,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2024,
393193,Kaye Iyowuna Furo,Kaye Iyowuna,Furo,https://media.api-sports.io/football/players/393193.png,2007-02-06,18.0,Belgium,190.0,,Attacker,Brentford,55,https://media.api-sports.io/football/teams/55.png,2025,47.0
18902,Kenedy,Robert Kenedy,Nunes do Nascimento,https://media.api-sports.io/football/players/18902.png,1996-02-08,29.0,Brazil,182.0,77.0,Midfielder,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2022,
2273,Kepa,Kepa,Arrizabalaga Revuelta,https://media.api-sports.io/football/players/2273.png,1994-10-03,31.0,Spain,189.0,84.0,Goalkeeper,Arsenal,42,https://media.api-sports.io/football/teams/42.png,2025,13.0
237819,Kevin,Kevin,Santos Lopes de Macedo,https://media.api-sports.io/football/players/237819.png,2003-01-04,22.0,Brazil,176.0,71.0,Attacker,Fulham,36,https://media.api-sports.io/football/teams/36.png,2025,22.0
284228,Kian Breckin,Kian,Breckin,https://media.api-sports.io/football/players/284228.png,2003-12-10,22.0,England,,,Midfielder,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2024,
201368,Killian Cahill,Killian,Cahill,https://media.api-sports.io/football/players/201368.png,2003-11-03,22.0,Republic of Ireland,182.0,67.0,Goalkeeper,Brighton,51,https://media.api-sports.io/football/teams/51.png,2024,
356237,Kim Ji-Soo,Ji-Soo,Kim,https://media.api-sports.io/football/players/356237.png,2004-12-24,21.0,Korea Republic,192.0,83.0,Defender,Brentford,55,https://media.api-sports.io/football/teams/55.png,2024,
412736,Kit Margetson,Kit,Margetson,https://media.api-sports.io/football/players/412736.png,2006-07-10,19.0,Wales,,,Goalkeeper,Swansea,76,https://media.api-sports.io/football/teams/76.png,2023,
305736,Kobei Moore,Kobei,Moore,https://media.api-sports.io/football/players/305736.png,2004-11-30,21.0,England,183.0,70.0,Attacker,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2024,
129705,L. Ashby-Hammond,Luca,Ashby-Hammond,https://media.api-sports.io/football/players/129705.png,2001-03-25,24.0,England,191.0,,Goalkeeper,Fulham,36,https://media.api-sports.io/football/teams/36.png,2024,
180731,L. Assignon,Lorenz,Assignon,https://media.api-sports.io/football/players/180731.png,2000-06-22,25.0,France,181.0,77.0,Defender,Burnley,44,https://media.api-sports.io/football/teams/44.png,2023,
2852,L. Augustinsson,Hans Carl Ludwig,Augustinsson,https://media.api-sports.io/football/players/2852.png,1994-04-21,31.0,Sweden,181.0,74.0,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2022,
431119,L. Ayinde,Leon,Ayinde,https://media.api-sports.io/football/players/431119.png,2004-09-05,21.0,England,,,Attacker,Ipswich,57,https://media.api-sports.io/football/teams/57.png,2024,
19116,L. Ayling,Luke David,Ayling,https://media.api-sports.io/football/players/19116.png,1991-08-25,34.0,England,185.0,72.0,Defender,Leeds,63,https://media.api-sports.io/football/teams/63.png,2022,
174918,L. Badé,Loïc,Badé,https://media.api-sports.io/football/players/174918.png,2000-04-11,25.0,France,191.0,89.0,Defender,Nottingham Forest,65,https://media.api-sports.io/football/teams/65.png,2022,
983,L. Bailey,Leon Patrick,Bailey Butler,https://media.api-sports.io/football/players/983.png,1997-08-09,28.0,Jamaica,178.0,77.0,Midfielder,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,31.0
162168,L. Barry,Louie Mark,Barry,https://media.api-sports.io/football/players/162168.png,2003-06-21,22.0,England,174.0,63.0,Attacker,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2024,
402504,L. Benjamin,Lewys,Benjamin,https://media.api-sports.io/football/players/402504.png,2006-11-28,19.0,Wales,,,Goalkeeper,Wolves,39,https://media.api-sports.io/football/teams/39.png,2024,
152955,L. Bergström,Lucas Carl Edvard,Bergström,https://media.api-sports.io/football/players/152955.png,2002-09-05,23.0,Finland,205.0,82.0,Goalkeeper,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2024,
347316,L. Bergvall,Lucas Erik Holger,Bergvall,https://media.api-sports.io/football/players/347316.png,2006-02-02,19.0,Sweden,187.0,74.0,Midfielder,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2025,15.0
19759,L. Berry,Luke David,Berry,https://media.api-sports.io/football/players/19759.png,1992-07-12,33.0,England,177.0,72.0,Midfielder,Luton,1359,https://media.api-sports.io/football/teams/1359.png,2023,
284457,L. Bogarde,Lamare Trenton,Chansey Bogarde,https://media.api-sports.io/football/players/284457.png,2004-01-05,21.0,Netherlands,183.0,76.0,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,26.0
350626,L. Briggs,Logan,Briggs,https://media.api-sports.io/football/players/350626.png,2005-02-07,20.0,England,,,Midfielder,Leicester,46,https://media.api-sports.io/football/teams/46.png,2024,
138929,L. Brunt,Lewis,Brunt,https://media.api-sports.io/football/players/138929.png,2000-11-06,25.0,England,187.0,,Defender,Leicester,46,https://media.api-sports.io/football/teams/46.png,2024,
284366,L. Chambers,Luke,Chambers,https://media.api-sports.io/football/players/284366.png,2004-06-24,21.0,England,181.0,,Defender,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,
380653,L. Chiwome,Leon,Chiwome,https://media.api-sports.io/football/players/380653.png,2006-01-10,19.0,England,186.0,75.0,Attacker,Wolves,39,https://media.api-sports.io/football/teams/39.png,2024,
151754,L. Clarkson,Leighton,Owen Clarkson,https://media.api-sports.io/football/players/151754.png,2001-10-19,24.0,England,175.0,62.0,Midfielder,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2022,
152953,L. Colwill,Levi Lemar,Samuels Colwill,https://media.api-sports.io/football/players/152953.png,2003-02-26,22.0,England,187.0,83.0,Defender,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2024,
18872,L. Cook,Lewis John,Cook,https://media.api-sports.io/football/players/18872.png,1997-02-03,28.0,England,175.0,71.0,Midfielder,Bournemouth,35,https://media.api-sports.io/football/teams/35.png,2025,4.0
19118,L. Cooper,Liam David Ian,Cooper,https://media.api-sports.io/football/players/19118.png,1991-08-30,34.0,Scotland,186.0,73.0,Defender,Leeds,63,https://media.api-sports.io/football/teams/63.png,2022,
149564,L. Cundle,Luke James,Cundle,https://media.api-sports.io/football/players/149564.png,2002-04-26,23.0,England,170.0,62.0,Midfielder,Wolves,39,https://media.api-sports.io/football/teams/39.png,2024,
288121,L. D&apos;Auria-Henry,Luciano Paul,D'Auria-Henry,https://media.api-sports.io/football/players/288121.png,2002-11-11,23.0,England,,,Defender,Fulham,36,https://media.api-sports.io/football/teams/36.png,2022,
19119,L. Davis,Leif,Davis,https://media.api-sports.io/football/players/19119.png,1999-12-31,26.0,England,182.0,70.0,Defender,Ipswich,57,https://media.api-sports.io/football/teams/57.png,2024,
284373,L. De Bolle,Lucas,De Bolle,https://media.api-sports.io/football/players/284373.png,2002-10-22,23.0,Scotland,,,Midfielder,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2024,
327738,L. De Fougerolles,Luc,Rollet De Fougerolles,https://media.api-sports.io/football/players/327738.png,2005-10-12,20.0,Canada,183.0,75.0,Defender,Fulham,36,https://media.api-sports.io/football/teams/36.png,2024,
161948,L. Delap,Liam Rory,Delap,https://media.api-sports.io/football/players/161948.png,2003-02-08,22.0,England,186.0,72.0,Attacker,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2025,9.0
162517,L. Dendoncker,Lars,Dendoncker,https://media.api-sports.io/football/players/162517.png,2001-04-03,21.0,Belgium,188.0,,Defender,Brighton,51,https://media.api-sports.io/football/teams/51.png,2022,
2922,L. Dendoncker,Leander,Dendoncker,https://media.api-sports.io/football/players/2922.png,1995-04-15,30.0,Belgium,188.0,83.0,Midfielder,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2024,
2724,L. Digne,Lucas,Digne,https://media.api-sports.io/football/players/2724.png,1993-07-20,32.0,France,178.0,74.0,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,12.0
153425,L. Dobbin,Lewis Norman,Dobbin,https://media.api-sports.io/football/players/153425.png,2003-01-03,22.0,England,175.0,71.0,Attacker,Everton,45,https://media.api-sports.io/football/teams/45.png,2024,
18963,L. Dunk,Lewis Carl,Dunk,https://media.api-sports.io/football/players/18963.png,1991-11-21,34.0,England,192.0,88.0,Defender,Brighton,51,https://media.api-sports.io/football/teams/51.png,2025,5.0
2489,L. Díaz,Luis Fernando,Díaz Marulanda,https://media.api-sports.io/football/players/2489.png,1997-01-13,28.0,Colombia,178.0,65.0,Attacker,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,
454935,L. Emenalo,Landon,Emenalo,https://media.api-sports.io/football/players/454935.png,2008-01-18,17.0,England,177.0,,Midfielder,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2025,
455010,L. Emery,Lander,Emery,https://media.api-sports.io/football/players/455010.png,2003-03-29,22.0,Spain,,,Goalkeeper,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2024,
98936,L. Foster,Lyle Brent,Foster,https://media.api-sports.io/football/players/98936.png,2000-09-03,25.0,South Africa,185.0,70.0,Attacker,Burnley,44,https://media.api-sports.io/football/teams/44.png,2025,9.0
19592,L. Freeman,Luke Anthony,Freeman,https://media.api-sports.io/football/players/19592.png,1992-03-22,32.0,England,181.0,64.0,Midfielder,Luton,1359,https://media.api-sports.io/football/teams/1359.png,2023,
37143,L. Geertruida,Lutsharel,Geertruida,https://media.api-sports.io/football/players/37143.png,2000-07-18,25.0,Netherlands,184.0,69.0,Defender,Sunderland,746,https://media.api-sports.io/football/teams/746.png,2025,6.0
19308,L. Grabban,Lewis,Grabban,https://media.api-sports.io/football/players/19308.png,1988-01-12,34.0,England,183.0,78.0,Attacker,Nottingham Forest,65,https://media.api-sports.io/football/teams/65.png,2022,
284492,L. Hall,Lewis Kieran,Hall,https://media.api-sports.io/football/players/284492.png,2004-09-08,21.0,England,179.0,73.0,Defender,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2025,3.0
284475,L. Harris,Luke Bernard,Harris,https://media.api-sports.io/football/players/284475.png,2005-03-04,20.0,Wales,177.0,,Midfielder,Fulham,36,https://media.api-sports.io/football/teams/36.png,2024,
297187,L. Hjelde,Leo,Fuhr Hjelde,https://media.api-sports.io/football/players/297187.png,2003-08-26,22.0,Norway,190.0,75.0,Defender,Sunderland,746,https://media.api-sports.io/football/teams/746.png,2025,
1972,L. Karius,Loris Sven,Karius,https://media.api-sports.io/football/players/1972.png,1993-06-22,32.0,Germany,189.0,87.0,Goalkeeper,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2024,
19263,L. Kelly,Lloyd Casius,Kelly,https://media.api-sports.io/football/players/19263.png,1998-10-06,27.0,England,178.0,70.0,Defender,Bournemouth,35,https://media.api-sports.io/football/teams/35.png,2024,
359603,L. Koleosho,Luca,Warrick Daeovie Koleosho,https://media.api-sports.io/football/players/359603.png,2004-09-15,21.0,Italy,175.0,68.0,Attacker,Burnley,44,https://media.api-sports.io/football/teams/44.png,2023,
328107,L. Koumas,Lewis,Koumas,https://media.api-sports.io/football/players/328107.png,2005-09-19,20.0,England,,,Attacker,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,
66407,L. Krejčí,Ladislav,Krejčí,https://media.api-sports.io/football/players/66407.png,1999-04-20,26.0,Czechia,191.0,87.0,Defender,Wolves,39,https://media.api-sports.io/football/teams/39.png,2025,37.0
263,L. Kurzawa,Layvin Marc,Kurzawa,https://media.api-sports.io/football/players/263.png,1992-09-04,33.0,France,182.0,74.0,Defender,Fulham,36,https://media.api-sports.io/football/teams/36.png,2022,
284060,L. Laing,Levi Alexander,Laing,https://media.api-sports.io/football/players/284060.png,2003-04-12,22.0,England,188.0,,Defender,West Ham,48,https://media.api-sports.io/football/teams/48.png,2024,
199089,L. Lucca,Lorenzo,Lucca,https://media.api-sports.io/football/players/199089.png,2000-09-10,25.0,Italy,201.0,80.0,Attacker,Nottingham Forest,65,https://media.api-sports.io/football/teams/65.png,2025,20.0
400340,L. Marsh,Louie,Marsh,https://media.api-sports.io/football/players/400340.png,2004-07-02,21.0,England,176.0,65.0,Attacker,Sheffield Utd,62,https://media.api-sports.io/football/teams/62.png,2023,
396206,L. Martin,Lucas,Martin Nygaard,https://media.api-sports.io/football/players/396206.png,2006-06-26,19.0,Denmark,,,Goalkeeper,Arsenal,42,https://media.api-sports.io/football/teams/42.png,2024,
279,L. Mbe Soh,Loïc Junior,Mbe Soh,https://media.api-sports.io/football/players/279.png,2001-06-13,24.0,France,186.0,81.0,Defender,Nottingham Forest,65,https://media.api-sports.io/football/teams/65.png,2024,
278129,L. Mbete,Luke,Mbete-Tabu,https://media.api-sports.io/football/players/278129.png,2003-09-18,22.0,England,185.0,82.0,Defender,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2024,
69539,L. McNally,Luke,McNally,https://media.api-sports.io/football/players/69539.png,1999-09-20,26.0,Republic of Ireland,184.0,,Defender,Burnley,44,https://media.api-sports.io/football/teams/44.png,2023,
328105,L. Miley,Lewis,Miley,https://media.api-sports.io/football/players/328105.png,2006-05-01,19.0,England,185.0,72.0,Midfielder,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2025,67.0
18852,L. Milivojević,Luka,Milivojević,https://media.api-sports.io/football/players/18852.png,1991-04-07,34.0,Serbia,186.0,80.0,Midfielder,Crystal Palace,52,https://media.api-sports.io/football/teams/52.png,2023,
144741,L. Moulden,Louie,Moulden,https://media.api-sports.io/football/players/144741.png,2002-01-06,23.0,England,190.0,,Goalkeeper,Wolves,39,https://media.api-sports.io/football/teams/39.png,2024,
163069,L. Netz,Luca,Netz,https://media.api-sports.io/football/players/163069.png,2003-05-15,22.0,Germany,180.0,83.0,Defender,Nottingham Forest,65,https://media.api-sports.io/football/teams/65.png,2025,25.0
19461,L. Nmecha,Lukas Okechukwu,Nmecha,https://media.api-sports.io/football/players/19461.png,1998-12-14,27.0,Germany,185.0,80.0,Attacker,Leeds,63,https://media.api-sports.io/football/teams/63.png,2025,14.0
20503,L. O&apos;Brien,Lewis John,O'Brien,https://media.api-sports.io/football/players/20503.png,1998-10-14,27.0,England,173.0,74.0,Midfielder,Nottingham Forest,65,https://media.api-sports.io/football/teams/65.png,2024,
19911,L. O&apos;Nien,Luke Terry,O'Nien,https://media.api-sports.io/football/players/19911.png,1994-11-21,31.0,England,174.0,74.0,Midfielder,Sunderland,746,https://media.api-sports.io/football/teams/746.png,2025,13.0
288118,L. Orford,Lewis,Orford,https://media.api-sports.io/football/players/288118.png,2006-02-18,19.0,England,189.0,73.0,Midfielder,West Ham,48,https://media.api-sports.io/football/teams/48.png,2024,8.0
284427,L. Payne,Lewis,James Payne,https://media.api-sports.io/football/players/284427.png,2004-05-30,21.0,England,,,Defender,Southampton,41,https://media.api-sports.io/football/teams/41.png,2022,
284059,L. Plange,Luke Elliot,Plange,https://media.api-sports.io/football/players/284059.png,2002-11-04,23.0,England,178.0,76.0,Attacker,Crystal Palace,52,https://media.api-sports.io/football/teams/52.png,2024,
138776,L. Ramazani,Largie,Ramazani,https://media.api-sports.io/football/players/138776.png,2001-02-27,24.0,Belgium,167.0,55.0,Attacker,Leeds,63,https://media.api-sports.io/football/teams/63.png,2025,
401098,L. Rawlings,Luke,Rawlings,https://media.api-sports.io/football/players/401098.png,2008-04-04,17.0,England,178.0,70.0,Midfielder,Wolves,39,https://media.api-sports.io/football/teams/39.png,2025,8.0
19350,L. Račić,Luka,Račić,https://media.api-sports.io/football/players/19350.png,1999-05-08,26.0,Denmark,187.0,74.0,Defender,Brentford,55,https://media.api-sports.io/football/teams/55.png,2022,
152957,L. Richards,Lewis Paul Jimmy,Richards,https://media.api-sports.io/football/players/152957.png,2001-10-15,24.0,Republic of Ireland,182.0,72.0,Defender,Wolves U21,7204,https://media.api-sports.io/football/teams/7204.png,2022,
482915,L. Routh,Leon,Routh,https://media.api-sports.io/football/players/482915.png,2007-11-30,18.0,England,,,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,5.0
337936,L. Samuel,Lakyle,Samuel,https://media.api-sports.io/football/players/337936.png,2006-05-06,19.0,England,175.0,,Defender,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2024,
337934,L. Shahar,Leo,Shahar,https://media.api-sports.io/football/players/337934.png,2007-03-18,18.0,England,,,Defender,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2025,61.0
891,L. Shaw,Luke Paul Hoare,Shaw,https://media.api-sports.io/football/players/891.png,1995-07-12,30.0,England,178.0,80.0,Defender,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2025,23.0
37161,L. Sinisterra,Luis Fernando,Sinisterra Lucumí,https://media.api-sports.io/football/players/37161.png,1999-06-17,26.0,Colombia,172.0,60.0,Attacker,Bournemouth,35,https://media.api-sports.io/football/teams/35.png,2024,
284439,L. Sousa,Lino,da Cruz Sousa,https://media.api-sports.io/football/players/284439.png,2005-01-19,20.0,England,185.0,,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2024,
152977,L. Stewart,Layton Rhys,Stewart,https://media.api-sports.io/football/players/152977.png,2002-09-03,23.0,England,180.0,73.0,Attacker,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2022,
19842,L. Taylor,Lyle James Alfred,Taylor,https://media.api-sports.io/football/players/19842.png,1990-03-29,35.0,Montserrat,188.0,75.0,Attacker,Nottingham Forest,65,https://media.api-sports.io/football/teams/65.png,2023,
161621,L. Tchaouna,Loum,Tchaouna,https://media.api-sports.io/football/players/161621.png,2003-09-08,22.0,France,180.0,68.0,Attacker,Burnley,44,https://media.api-sports.io/football/teams/44.png,2025,17.0
152969,L. Thomas,Luke Jonathan,Thomas,https://media.api-sports.io/football/players/152969.png,2001-06-10,24.0,England,181.0,71.0,Defender,Leicester,46,https://media.api-sports.io/football/teams/46.png,2024,
1946,L. Trossard,Leandro,Trossard,https://media.api-sports.io/football/players/1946.png,1994-12-04,31.0,Belgium,172.0,61.0,Attacker,Arsenal,42,https://media.api-sports.io/football/teams/42.png,2025,19.0
270508,L. Ugochukwu,Lesley Chimuanya,Ugochukwu,https://media.api-sports.io/football/players/270508.png,2004-03-26,21.0,France,190.0,72.0,Midfielder,Burnley,44,https://media.api-sports.io/football/teams/44.png,2025,8.0
2549,L. Vigouroux,Lawrence Ian,Vigouroux,https://media.api-sports.io/football/players/2549.png,1993-11-19,32.0,Chile,194.0,77.0,Goalkeeper,Burnley,44,https://media.api-sports.io/football/teams/44.png,2023,
387521,L. Vušković,Luka,Vušković,https://media.api-sports.io/football/players/387521.png,2007-02-24,18.0,Croatia,193.0,86.0,Defender,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2025,
284266,L. Warrington,Lewis Wesley,Warrington,https://media.api-sports.io/football/players/284266.png,2002-10-10,23.0,England,,,Midfielder,Everton,45,https://media.api-sports.io/football/teams/45.png,2024,
154806,L. Watson,Louie Shaun,Watson,https://media.api-sports.io/football/players/154806.png,2001-06-07,24.0,Republic of Ireland,180.0,,Midfielder,Luton,1359,https://media.api-sports.io/football/teams/1359.png,2023,
465310,L. Williams-Barnett,Luca Jamie,Williams-Barnett,https://media.api-sports.io/football/players/465310.png,2008-04-01,17.0,England,175.0,,Midfielder,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2025,68.0
17714,L. Woolfenden,Luke Matthew,Woolfenden,https://media.api-sports.io/football/players/17714.png,1998-10-21,27.0,England,193.0,70.0,Defender,Ipswich,57,https://media.api-sports.io/football/teams/57.png,2024,
342970,L. Yoro,Leny,Yoro,https://media.api-sports.io/football/players/342970.png,2005-11-13,20.0,France,190.0,83.0,Defender,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2025,15.0
883,Lee Grant,Lee,Grant,https://media.api-sports.io/football/players/883.png,1983-01-27,39.0,England,193.0,83.0,Goalkeeper,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2022,
200233,Leigh Robert Kavanagh,Leigh Robert,Kavanagh,https://media.api-sports.io/football/players/200233.png,2003-12-27,22.0,Republic of Ireland,,,Defender,Brighton,51,https://media.api-sports.io/football/teams/51.png,2024,
361736,Leo Black,Leo,Black,https://media.api-sports.io/football/players/361736.png,2006-02-09,19.0,England,,,Attacker,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2024,
286773,Leo Castledine,Leo,Castledine,https://media.api-sports.io/football/players/286773.png,2005-08-20,20.0,England,,,Midfielder,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2024,
138411,Liam John Hughes,Liam John,Hughes,https://media.api-sports.io/football/players/138411.png,2001-08-19,24.0,Northern Ireland,,,Goalkeeper,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2022,
2467,Lisandro Martínez,Lisandro,Martínez,https://media.api-sports.io/football/players/2467.png,1998-01-18,27.0,Argentina,175.0,72.0,Defender,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2025,6.0
282130,Logan Pye,Logan,Pye,https://media.api-sports.io/football/players/282130.png,2003-10-26,22.0,England,,,Defender,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2023,
510473,Louis Buffon,Louis,Buffon,https://media.api-sports.io/football/players/510473.png,2007-12-28,18.0,Italy,,,Attacker,Pisa,801,https://media.api-sports.io/football/teams/801.png,2024,
298062,Louis Jackson,Louis,Jackson,https://media.api-sports.io/football/players/298062.png,2005-09-18,20.0,England,,,Defender,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2024,
328095,Luca Barrington,Luca,Barrington,https://media.api-sports.io/football/players/328095.png,2004-12-12,21.0,England,179.0,,Attacker,Brighton,51,https://media.api-sports.io/football/teams/51.png,2024,
344247,Luca Gunter,Luca,Gunter,https://media.api-sports.io/football/players/344247.png,2005-03-23,20.0,England,,,Goalkeeper,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2024,1.0
284367,Luca Stephenson,Luca,Stephenson,https://media.api-sports.io/football/players/284367.png,2003-09-17,22.0,England,,,Midfielder,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,
178,Lucas Moura,Lucas,Rodrigues Moura da Silva,https://media.api-sports.io/football/players/178.png,1992-08-13,33.0,Brazil,172.0,72.0,Attacker,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2023,
1646,Lucas Paquetá,Lucas,Tolentino Coelho de Lima,https://media.api-sports.io/football/players/1646.png,1997-08-27,28.0,Brazil,180.0,72.0,Attacker,West Ham,48,https://media.api-sports.io/football/teams/48.png,2025,
80296,Lucas Perri,Lucas,Estella Perri,https://media.api-sports.io/football/players/80296.png,1997-12-10,28.0,Brazil,197.0,98.0,Goalkeeper,Leeds,63,https://media.api-sports.io/football/teams/63.png,2025,1.0
330238,Lucas Pires,Lucas,Pires Silva,https://media.api-sports.io/football/players/330238.png,2001-03-24,24.0,Brazil,175.0,71.0,Defender,Burnley,44,https://media.api-sports.io/football/teams/44.png,2025,23.0
404574,Luis Guilherme,Luis Guilherme,Lira dos Santos,https://media.api-sports.io/football/players/404574.png,2006-02-09,19.0,Brazil,178.0,74.0,Attacker,West Ham,48,https://media.api-sports.io/football/teams/48.png,2025,
288279,Luizão,Luiz Gustavo,Oliveira da Silva,https://media.api-sports.io/football/players/288279.png,2002-03-08,23.0,Brazil,187.0,80.0,Defender,West Ham,48,https://media.api-sports.io/football/teams/48.png,2023,
513316,Luka Bentt,Luka,Bentt,https://media.api-sports.io/football/players/513316.png,2007-10-01,18.0,USA,184.0,,Midfielder,Brentford,55,https://media.api-sports.io/football/teams/55.png,2025,48.0
284280,Luke Joseph Butterfield,Luke Joseph,Butterfield,https://media.api-sports.io/football/players/284280.png,2003-09-29,22.0,Scotland,175.0,64.0,Midfielder,Everton,45,https://media.api-sports.io/football/teams/45.png,2024,
30476,Lyanco,Lyanco Evangelista,Silveira Neves Vojnović,https://media.api-sports.io/football/players/30476.png,1997-02-01,28.0,Brazil,187.0,85.0,Defender,Southampton,41,https://media.api-sports.io/football/teams/41.png,2024,
19307,Léo Bonatini,Leonardo,Bonatini Lohner Maia,https://media.api-sports.io/football/players/19307.png,1994-03-28,31.0,Brazil,185.0,80.0,Attacker,Wolves,39,https://media.api-sports.io/football/teams/39.png,2022,
19070,M. Aarons,Maximillian James,Aarons,https://media.api-sports.io/football/players/19070.png,2000-01-04,25.0,England,178.0,69.0,Defender,Bournemouth,35,https://media.api-sports.io/football/teams/35.png,2024,
5,M. Akanji,Manuel Obafemi,Akanji,https://media.api-sports.io/football/players/5.png,1995-07-19,30.0,Switzerland,188.0,91.0,Defender,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2025,
359942,M. Akinmboni,Matai,Akinmboni,https://media.api-sports.io/football/players/359942.png,2006-10-17,19.0,USA,191.0,77.0,Defender,Bournemouth,35,https://media.api-sports.io/football/teams/35.png,2024,
18777,M. Albrighton,Marc Kevin,Albrighton,https://media.api-sports.io/football/players/18777.png,1989-11-18,35.0,England,175.0,74.0,Midfielder,Leicester,46,https://media.api-sports.io/football/teams/46.png,2024,
428076,M. AleksiÄ,Milan,Aleksić,https://media.api-sports.io/football/players/428076.png,2005-08-30,20.0,Serbia,179.0,70.0,Midfielder,Sunderland,746,https://media.api-sports.io/football/teams/746.png,2025,11.0
2507,M. Almirón,Miguel Ángel,Almirón Rejala,https://media.api-sports.io/football/players/2507.png,1994-02-10,31.0,Paraguay,174.0,70.0,Midfielder,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2024,
395762,M. Amougou,Mathis,Amougou,https://media.api-sports.io/football/players/395762.png,2006-01-18,19.0,France,177.0,65.0,Midfielder,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2024,
15632,M. Andersen,Mads Juel,Andersen,https://media.api-sports.io/football/players/15632.png,1997-12-27,28.0,Denmark,194.0,81.0,Defender,Luton,1359,https://media.api-sports.io/football/teams/1359.png,2023,
18819,M. Antonio,Michail Gregory,Antonio,https://media.api-sports.io/football/players/18819.png,1990-03-28,35.0,Jamaica,180.0,82.0,Attacker,West Ham,48,https://media.api-sports.io/football/teams/48.png,2024,
138842,M. Azeez,Miguel,Azeez,https://media.api-sports.io/football/players/138842.png,2002-09-20,23.0,England,180.0,,Midfielder,Arsenal,42,https://media.api-sports.io/football/teams/42.png,2023,
