player_id,age_squared,position,position_encoded,nationality
354581,484.0,Defender,1,England
356041,441.0,Midfielder,2,Cameroon
356237,441.0,Defender,1,Korea Republic
357047,529.0,Attacker,3,Netherlands
357060,400.0,Defender,1,Wales
358666,361.0,Midfielder,2,Republic of Ireland
358969,484.0,Midfielder,2,Venezuela
359117,324.0,Attacker,3,England
359386,484.0,Attacker,3,England
359603,441.0,Attacker,3,Italy
359842,400.0,Midfielder,2,England
359942,361.0,Defender,1,USA
360010,400.0,Attacker,3,England
360011,361.0,Attacker,3,England
360114,441.0,Defender,1,Uzbekistan
360268,361.0,Midfielder,2,England
360269,361.0,Defender,1,England
361388,400.0,Attacker,3,Belgium
361485,400.0,Midfielder,2,Hungary
361497,400.0,Defender,1,Netherlands
361675,400.0,Goalkeeper,0,England
361676,400.0,Attacker,3,England
361679,400.0,Midfielder,2,England
361734,400.0,Attacker,3,England
361735,361.0,Defender,1,England
361736,361.0,Attacker,3,England
362270,361.0,Attacker,3,England
362711,400.0,Defender,1,Brazil
362766,361.0,Midfielder,2,England
363333,400.0,Defender,1,Argentina
363695,529.0,Defender,1,Brazil
363974,400.0,Attacker,3,England
364048,361.0,Defender,1,England
364566,324.0,Midfielder,2,England
364809,441.0,Attacker,3,Netherlands
364980,441.0,Midfielder,2,Republic of Ireland
365331,441.0,Midfielder,2,Belgium
365660,361.0,Midfielder,2,England
365664,400.0,Attacker,3,England
365988,361.0,Goalkeeper,0,England
366629,441.0,Midfielder,2,England
366735,361.0,Defender,1,England
367634,400.0,Midfielder,2,England
368030,361.0,Attacker,3,France
373615,361.0,Attacker,3,Scotland
375915,576.0,Defender,1,Netherlands
376039,361.0,Defender,1,Türkiye
378868,484.0,Attacker,3,England
378981,361.0,Goalkeeper,0,England
379150,484.0,Midfielder,2,England
379618,441.0,Defender,1,England
379626,529.0,Midfielder,2,England
379627,400.0,Midfielder,2,England
379678,361.0,Midfielder,2,Scotland
380492,361.0,Attacker,3,Germany
380653,361.0,Attacker,3,England
380657,400.0,Attacker,3,England
380679,361.0,Defender,1,England
380680,361.0,Midfielder,2,Sierra Leone
380681,324.0,Midfielder,2,England
380688,400.0,Attacker,3,Morocco
380689,324.0,Midfielder,2,England
380690,324.0,Attacker,3,England
380691,324.0,Attacker,3,England
380696,361.0,Defender,1,England
380697,400.0,Defender,1,Albania
380702,361.0,Defender,1,England
380703,361.0,Midfielder,2,England
380715,324.0,Midfielder,2,England
381014,361.0,Midfielder,2,England
382160,400.0,Attacker,3,England
382163,484.0,Defender,1,Wales
382166,529.0,Goalkeeper,0,England
382167,484.0,Midfielder,2,England
382170,400.0,Defender,1,England
382344,361.0,Midfielder,2,England
382345,400.0,Midfielder,2,England
382355,400.0,Midfielder,2,England
382358,289.0,Defender,1,England
382452,441.0,Midfielder,2,Denmark
382925,484.0,Midfielder,2,England
382930,400.0,Midfielder,2,England
383685,441.0,Midfielder,2,Gambia
383770,324.0,Midfielder,2,England
384585,400.0,Midfielder,2,England
384981,324.0,Defender,1,England
385726,400.0,Attacker,3,Paraguay
386307,400.0,Defender,1,Scotland
387521,324.0,Defender,1,Croatia
388013,484.0,Defender,1,Spain
388509,400.0,Midfielder,2,England
388510,400.0,Midfielder,2,England
388777,361.0,Defender,1,France
389031,324.0,Midfielder,2,England
389032,361.0,Midfielder,2,England
389034,361.0,Midfielder,2,England
389035,361.0,Attacker,3,Germany
389302,361.0,Attacker,3,England
389309,324.0,Attacker,3,Denmark
389315,324.0,Midfielder,2,England
389579,361.0,Goalkeeper,0,USA
390052,400.0,Attacker,3,England
390769,400.0,Attacker,3,Spain
391822,441.0,Attacker,3,Spain
392270,361.0,Attacker,3,Spain
392482,324.0,Attacker,3,Greece
392607,400.0,Defender,1,England
392610,289.0,Midfielder,2,England
392636,400.0,Defender,1,England
393193,324.0,Attacker,3,Belgium
393195,400.0,Attacker,3,England
393311,400.0,Goalkeeper,0,England
394165,324.0,Attacker,3,England
394167,324.0,Midfielder,2,England
394501,361.0,Defender,1,England
394710,361.0,Goalkeeper,0,Scotland
395209,484.0,Defender,1,England
395762,361.0,Midfielder,2,France
395809,361.0,Defender,1,France
396206,361.0,Goalkeeper,0,Denmark
396483,324.0,Attacker,3,England
396729,361.0,Midfielder,2,England
397997,324.0,Midfielder,2,England
397999,324.0,Defender,1,England
398000,324.0,Defender,1,Sweden
398004,361.0,Goalkeeper,0,England
398933,441.0,Attacker,3,England
400033,400.0,Attacker,3,Ukraine
400339,441.0,Midfielder,2,England
400340,441.0,Attacker,3,England
400745,400.0,Goalkeeper,0,England
400938,361.0,Attacker,3,England
401098,289.0,Midfielder,2,England
401233,361.0,Midfielder,2,England
401278,400.0,Midfielder,2,France
401389,324.0,Attacker,3,England
402317,361.0,Midfielder,2,England
402329,361.0,Defender,1,England
402330,361.0,Defender,1,England
402331,361.0,Defender,1,England
402432,441.0,Midfielder,2,England
402434,361.0,Attacker,3,England
402504,361.0,Goalkeeper,0,Wales
402524,361.0,Goalkeeper,0,England
402640,400.0,Midfielder,2,England
403064,324.0,Defender,1,England
403065,400.0,Midfielder,2,England
403554,484.0,Midfielder,2,Spain
404017,324.0,Midfielder,2,England
404021,361.0,Midfielder,2,England
404574,361.0,Attacker,3,Brazil
404656,400.0,Defender,1,England
404769,289.0,Attacker,3,England
405360,324.0,Midfielder,2,England
405530,324.0,Defender,1,England
406098,324.0,Goalkeeper,0,England
406303,324.0,Midfielder,2,Ecuador
406507,361.0,Defender,1,England
406508,400.0,Midfielder,2,England
407026,324.0,Defender,1,Scotland
407032,361.0,Defender,1,England
407033,400.0,Attacker,3,Netherlands
407806,361.0,Attacker,3,Brazil
408221,400.0,Defender,1,Nigeria
408893,289.0,Defender,1,England
409047,361.0,Defender,1,Italy
409303,441.0,Midfielder,2,Senegal
410125,400.0,Midfielder,2,Mali
411808,400.0,Attacker,3,Jamaica
412086,289.0,Defender,1,England
412152,361.0,Defender,1,England
412719,324.0,Defender,1,Serbia
412736,361.0,Goalkeeper,0,Wales
412759,361.0,Defender,1,France
413034,324.0,Attacker,3,Northern Ireland
414359,361.0,Defender,1,Brazil
414385,361.0,Midfielder,2,Argentina
414455,361.0,Defender,1,Brazil
415001,400.0,Attacker,3,Brazil
416250,361.0,Defender,1,England
416697,289.0,Goalkeeper,0,England
417310,361.0,Defender,1,England
418210,361.0,Midfielder,2,Mali
418942,324.0,Attacker,3,Scotland
422780,400.0,Defender,1,Argentina
423708,361.0,Attacker,3,Korea Republic
423714,324.0,Attacker,3,Korea Republic
423803,324.0,Attacker,3,Japan
425733,324.0,Attacker,3,Brazil
427736,400.0,Attacker,3,Brazil
428076,400.0,Midfielder,2,Serbia
430734,400.0,Midfielder,2,Türkiye
430827,400.0,Defender,1,England
431119,441.0,Attacker,3,England
431921,361.0,Defender,1,Spain
434180,324.0,Midfielder,2,Scotland
434183,289.0,Attacker,3,England
436443,324.0,Attacker,3,Sweden
436879,289.0,Attacker,3,England
437557,324.0,Goalkeeper,0,England
437559,324.0,Goalkeeper,0,Wales
440159,289.0,Defender,1,England
440160,324.0,Midfielder,2,England
441032,361.0,Goalkeeper,0,England
441198,441.0,Midfielder,2,England
441200,324.0,Defender,1,England
442044,256.0,Midfielder,2,England
442048,289.0,Attacker,3,England
443634,289.0,Attacker,3,England
444291,,Attacker,3,England
445918,324.0,Defender,1,Lithuania
448969,289.0,Attacker,3,England
449224,441.0,Defender,1,England
449245,361.0,Defender,1,Brazil
451583,289.0,Defender,1,England
452685,289.0,Attacker,3,England
453101,289.0,Midfielder,2,England
454935,289.0,Midfielder,2,England
455009,400.0,Midfielder,2,England
455010,484.0,Goalkeeper,0,Spain
456129,361.0,Midfielder,2,Portugal
456206,324.0,Attacker,3,England
456637,324.0,Midfielder,2,England
457731,324.0,Attacker,3,England
459203,289.0,Defender,1,England
460853,256.0,Midfielder,2,England
464004,361.0,Attacker,3,Brazil
465310,289.0,Midfielder,2,England
467839,289.0,Defender,1,England
475598,324.0,Defender,1,Paraguay
482888,289.0,Midfielder,2,England
482903,256.0,Defender,1,England
482915,324.0,Defender,1,England
503414,324.0,Midfielder,2,
510473,324.0,Attacker,3,Italy
513316,324.0,Midfielder,2,USA
546654,400.0,Midfielder,2,
546703,361.0,Defender,1,
553065,324.0,Defender,1,
553958,324.0,Attacker,3,
554280,400.0,Midfielder,2,
557335,289.0,Midfielder,2,
557387,289.0,Attacker,3,
557413,256.0,Attacker,3,
557414,289.0,Defender,1,
557460,324.0,Midfielder,2,
557462,324.0,Attacker,3,
557475,289.0,Attacker,3,
557488,361.0,Defender,1,
557506,441.0,Goalkeeper,0,
557541,289.0,Defender,1,
557584,324.0,Defender,1,
567998,256.0,Midfielder,2,
573755,324.0,Midfielder,2,
577002,324.0,Defender,1,
613795,,Midfielder,2,
624708,361.0,Defender,1,
626383,289.0,Midfielder,2,
